user_id,ingredients,cuisine,cooking_method,difficulty,protein_content,fiber_content,fat_content,carbohydrate_content,sodium_content
10505,"['egg', 'salt', 'sugar']",['asian'],"['bake', 'fry']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10506,"['beef', 'onion']",['american'],['bake'],['intermediate'],['high'],['low'],['high'],['high'],['high']
10507,['garlic'],['european'],['simmer'],['intermediate'],[],['low'],['high'],['high'],['high']
10508,"['butter', 'onion', 'salt']",['american'],"['bake', 'braise', 'fry', 'simmer']","['advanced', 'intermediate']","['high', 'low']",['low'],['high'],['low'],['high']
10509,"['butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],['high'],"['high', 'medium']"
10510,"['butter', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
10511,"['garlic', 'onion']",['american'],"['boil', 'roast', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10512,"['butter', 'egg', 'flour', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10513,"['butter', 'egg', 'onion', 'salt']",['american'],"['bake', 'simmer']","['beginner', 'intermediate']",['low'],['low'],['high'],['low'],['high']
10514,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
10515,"['garlic', 'olive oil', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],"['high', 'medium']","['high', 'low']",['high']
10516,"['garlic', 'salt', 'water']","['american', 'asian']","['bake', 'simmer', 'stir_fry']",['intermediate'],['medium'],"['low', 'medium']",['high'],"['high', 'medium']",['high']
10517,"['baking powder', 'butter', 'egg', 'flour', 'milk', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
10518,"['butter', 'garlic', 'salt']",['american'],['bake'],['intermediate'],[],[],['high'],['high'],['high']
10519,"['baking soda', 'brown sugar', 'butter', 'egg', 'flour', 'salt', 'sugar', 'vanilla']",['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],"['high', 'medium']",['high'],"['high', 'medium']"
10520,"['butter', 'garlic', 'salt', 'sugar']","['american', 'unknown']","['boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10521,"['salt', 'sugar', 'water']","['american', 'european']","['bake', 'simmer']",['intermediate'],"['high', 'medium']",['low'],[],['high'],['high']
10522,"['butter', 'salt']",['american'],"['bake', 'boil']",['intermediate'],[],['low'],['high'],['high'],['high']
10523,"['butter', 'garlic', 'pepper', 'salt', 'sugar']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10524,"['flour', 'onion', 'pepper', 'salt']",['american'],"['boil', 'simmer']",['intermediate'],['high'],"['low', 'medium']",[],"['high', 'medium']",['high']
10525,[],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],[],['high']
10526,"['egg', 'milk', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10527,"['brown sugar', 'onion', 'salt']","['american', 'european']","['bake', 'boil', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
10528,"['beef', 'garlic', 'onion', 'pepper', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
10529,"['egg', 'ketchup', 'onion', 'salt']",['american'],['bake'],['intermediate'],['medium'],['low'],[],[],['high']
10530,"['butter', 'egg', 'flour', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],"['low', 'medium']",['high'],[]
10531,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['low'],"['high', 'medium']","['high', 'medium']"
10532,"['baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar', 'vanilla']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],[],['high'],['medium']
10533,"['butter', 'cream cheese', 'egg', 'garlic', 'milk']",['american'],"['bake', 'simmer']",['intermediate'],"['high', 'low']",['low'],['high'],['low'],['high']
10534,"['brown sugar', 'onion', 'salt']",['american'],"['bake', 'roast', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],['high'],['high']
10535,"['butter', 'egg', 'garlic', 'green onion', 'salt', 'soy sauce']","['american', 'asian']","['bake', 'fry', 'simmer', 'stir_fry']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
10536,"['egg', 'garlic', 'onion', 'salt']",[],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
10537,['salt'],"['american', 'unknown']","['bake', 'boil']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10538,"['brown sugar', 'butter', 'egg', 'milk', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
10539,"['baking powder', 'garlic', 'olive oil', 'onion', 'salt', 'sugar', 'water']","['american', 'mediterranean']","['bake', 'boil', 'simmer']",['intermediate'],['low'],"['high', 'low']",['low'],"['high', 'medium']",['high']
10540,"['butter', 'onion', 'salt']",['american'],['bake'],['intermediate'],['high'],['low'],"['high', 'medium']","['high', 'low']","['high', 'medium']"
10541,"['butter', 'salt', 'sugar']",['american'],"['bake', 'boil', 'stir_fry']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10542,"['butter', 'egg', 'flour', 'lemon juice', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],"['high', 'low']",['low'],['high'],['high'],['high']
10543,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']","['bake', 'fry']",['intermediate'],['low'],['low'],[],['high'],"['high', 'low']"
10544,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']","['low', 'medium']",['high'],"['high', 'medium']",['high']
10545,"['egg', 'onion']",['european'],['bake'],['intermediate'],['medium'],['low'],[],['medium'],['high']
10546,"['cream cheese', 'garlic', 'parmesan cheese', 'salt']","['american', 'european']","['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['medium'],['medium'],['high'],['high'],['high']
10547,"['butter', 'egg', 'garlic', 'onion', 'salt', 'sugar']","['american', 'european']","['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
10548,"['garlic', 'salt', 'sugar', 'water']",[],"['bake', 'simmer']",['intermediate'],['low'],['medium'],['low'],['high'],['high']
10549,"['garlic', 'onion']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['low'],['medium'],['high']
10550,['garlic'],['american'],"['boil', 'simmer']",['intermediate'],['medium'],"['high', 'medium']",['low'],['high'],"['high', 'medium']"
10551,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
10552,[],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],[]
10553,"['butter', 'egg', 'flour', 'milk', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
10554,"['garlic', 'onion', 'salt']",['european'],"['sautee', 'simmer']",['intermediate'],['medium'],['low'],['medium'],"['high', 'low']",['high']
10555,"['butter', 'garlic powder', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],"['low', 'medium']",['high'],['high'],['high']
10556,"['butter', 'onion', 'salt']",['american'],['bake'],['intermediate'],['medium'],['low'],['high'],['high'],['high']
10557,"['cream cheese', 'salt', 'water']","['american', 'european']","['bake', 'simmer']",['intermediate'],['low'],"['low', 'medium']","['high', 'low']",['high'],['low']
10558,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10559,"['butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
10560,"['butter', 'garlic', 'olive oil', 'salt']",['american'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10561,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
10562,"['butter', 'flour', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10563,"['garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['high', 'low']",['low'],['high'],['high'],['high']
10564,"['butter', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
10565,"['all purpose flour', 'butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['medium']
10566,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],[]
10567,"['black pepper', 'garlic', 'olive oil', 'onion', 'parsley', 'salt', 'sugar']","['american', 'european']","['bake', 'braise', 'sautee', 'simmer']",['intermediate'],['high'],['medium'],['high'],"['high', 'medium']","['high', 'medium']"
10568,"['butter', 'egg', 'salt']",['american'],"['bake', 'roast', 'simmer']",['intermediate'],['low'],['low'],['low'],['low'],"['high', 'low']"
10569,"['baking soda', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['medium'],[]
10570,"['butter', 'milk', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
10571,"['baking powder', 'butter', 'egg', 'salt', 'sugar', 'xanthan gum']",['unknown'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],['low']
10572,"['all purpose flour', 'butter', 'egg', 'margarine', 'salt']","['american', 'unknown']",['bake'],['intermediate'],"['low', 'medium']",['low'],['low'],['low'],['low']
10573,"['butter', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'low']",['high']
10574,"['butter', 'garlic', 'olive oil', 'onion', 'salt']","['american', 'european']","['bake', 'sautee', 'simmer']",['intermediate'],['medium'],"['low', 'medium']",['high'],['low'],"['high', 'medium']"
10575,"['black pepper', 'butter', 'egg', 'garlic powder', 'onion', 'parmesan cheese', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['high', 'medium']",['low'],['high'],['medium'],['high']
10576,"['baking powder', 'butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],"['low', 'medium']",['high'],['medium']
10577,"['salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10578,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10579,"['butter', 'egg', 'flour', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['medium'],['high'],['high']
10580,"['brown sugar', 'butter', 'onion', 'salt']",['american'],"['bake', 'boil']",['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
10581,['butter'],['american'],"['fry', 'simmer']",['intermediate'],"['high', 'low']",['low'],['low'],['low'],['high']
10582,"['butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'fry', 'simmer']",['intermediate'],['low'],['low'],['low'],"['high', 'medium']",['medium']
10583,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],['low'],['high'],['high']
10584,"['all purpose flour', 'butter', 'egg', 'garlic', 'milk', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
10585,['garlic'],['american'],"['bake', 'sautee', 'simmer']",['intermediate'],['high'],['low'],"['high', 'low']",['low'],['high']
10586,"['garlic', 'onion']",['american'],"['boil', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10587,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],[],[],['high']
10588,"['garlic', 'pepper', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['low'],[],[]
10589,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],[],['medium']
10590,['salt'],"['american', 'european']","['bake', 'fry', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10591,"['butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],"['low', 'medium']",['high'],"['high', 'medium']","['high', 'medium']"
10592,"['butter', 'egg', 'flour', 'salt', 'sugar', 'vanilla']","['american', 'european']","['bake', 'sautee']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10593,"['garlic', 'onion', 'salt', 'tomato']",['american'],"['bake', 'sautee', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],['medium'],['high']
10594,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],[],"['high', 'low']",['high']
10595,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],[],['high']
10596,"['baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10597,"['butter', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer', 'stir_fry']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
10598,"['butter', 'flour', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],"['high', 'medium']"
10599,['salt'],['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
10600,"['baking powder', 'baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['medium']
10601,"['garlic', 'onion', 'pepper', 'salt', 'water']",['american'],"['boil', 'simmer']",['intermediate'],[],['medium'],['medium'],['high'],['high']
10602,['onion'],['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']","['low', 'medium']",['high'],"['high', 'low']",['high']
10603,"['black pepper', 'olive oil', 'salt']","['american', 'european']","['boil', 'sautee']",['intermediate'],['low'],"['low', 'medium']",['medium'],['high'],['high']
10604,"['butter', 'egg', 'flour', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
10605,['onion'],"['american', 'latin']","['bake', 'unknown']",['intermediate'],"['low', 'medium']",['low'],['low'],['high'],"['high', 'medium']"
10606,"['butter', 'egg', 'salt', 'sugar', 'walnut']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10607,['salt'],['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],[],"['high', 'medium']"
10608,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],[]
10609,"['butter', 'garlic']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10610,"['egg', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10611,"['butter', 'flour', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],"['high', 'medium']",['high'],['high']
10612,"['butter', 'garlic']",['american'],['simmer'],['intermediate'],['low'],['low'],['low'],[],['low']
10613,"['garlic', 'olive oil', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['medium'],"['high', 'medium']",['high'],['high']
10614,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10615,"['garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
10616,"['butter', 'cream cheese']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['high', 'medium']",['low'],['high'],"['high', 'medium']",['high']
10617,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],[],['low'],['high'],[],[]
10618,"['garlic', 'onion', 'salt']","['american', 'european']","['bake', 'simmer']",['intermediate'],['medium'],['low'],"['high', 'low']",['medium'],['high']
10619,"['beef', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['high', 'medium']",['low'],['high'],['medium'],['high']
10620,['chicken breast'],['american'],"['bake', 'fry']",['intermediate'],['high'],['low'],"['high', 'medium']","['high', 'medium']","['high', 'medium']"
10621,['butter'],['american'],['bake'],['intermediate'],[],['low'],['high'],['high'],['high']
10622,"['cumin', 'garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['high', 'medium']",['low'],['high'],['high'],['high']
10623,['salt'],['american'],"['boil', 'simmer']",['intermediate'],[],['low'],[],['high'],['high']
10624,"['butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['high', 'low']",['low'],"['high', 'low']",['high'],['high']
10625,"['cornstarch', 'garlic', 'salt', 'soy sauce', 'sugar']","['american', 'asian']","['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10626,"['baking soda', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
10627,"['butter', 'garlic', 'salt']",['american'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],"['high', 'medium']"
10628,"['margarine', 'onion', 'parsley', 'salt', 'water']",['american'],"['bake', 'sautee', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],['high'],['high']
10629,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],[]
10630,"['salt', 'water']","['american', 'unknown']",['bake'],['intermediate'],['low'],"['low', 'medium']",['low'],[],['high']
10631,[],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
10632,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['medium']
10633,"['butter', 'egg', 'garlic']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['low'],['medium']
10634,"['egg', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10635,"['salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10636,['butter'],['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['low']
10637,"['egg', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
10638,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10639,"['garlic', 'salt', 'sugar']",['american'],"['bake', 'boil', 'fry', 'simmer']",['intermediate'],['low'],['low'],['medium'],[],['high']
10640,"['egg', 'salt', 'sugar', 'water']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['medium'],['medium']
10641,"['butter', 'egg', 'flour', 'garlic', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['high'],"['high', 'medium']"
10642,"['egg', 'onion', 'pepper', 'water']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10643,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],[]
10644,"['butter', 'egg', 'salt', 'sugar']","['american', 'european']",['bake'],['intermediate'],"['low', 'medium']",['low'],['high'],['high'],"['high', 'medium']"
10645,['butter'],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['medium'],['low'],['high'],['low'],['high']
10646,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],"['low', 'medium']",['medium'],[],['high'],['high']
10647,"['baking powder', 'butter', 'egg', 'salt', 'sugar']",['unknown'],['bake'],['intermediate'],['low'],['low'],[],['medium'],[]
10648,"['onion', 'salt', 'sugar']",['unknown'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],[]
10649,"['black pepper', 'egg', 'olive oil', 'onion', 'parsley', 'salt']",['american'],"['bake', 'sautee']",['intermediate'],['medium'],['low'],['high'],['medium'],['high']
10650,"['baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar', 'vanilla', 'water']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['low'],['medium'],['low']
10651,"['butter', 'chicken broth', 'garlic', 'onion', 'salt', 'sour cream']","['american', 'latin']","['bake', 'sautee']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
10652,"['garlic', 'olive oil', 'onion', 'salt']","['american', 'european']",['bake'],['intermediate'],['low'],['low'],"['high', 'low']","['high', 'low']",['high']
10653,"['all purpose flour', 'baking powder', 'brown sugar', 'butter', 'egg', 'flour', 'olive oil', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],"['high', 'medium']","['high', 'medium']"
10654,"['butter', 'sugar']",['american'],"['bake', 'sautee']",['intermediate'],['low'],['low'],[],[],[]
10655,"['garlic', 'onion', 'salt']","['american', 'european']","['bake', 'sautee', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10656,"['butter', 'flour', 'onion', 'salt', 'water']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10657,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10658,"['butter', 'egg', 'flour', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10659,"['butter', 'onion', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
10660,"['egg', 'onion', 'salt', 'sugar']",['asian'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],['high']
10661,"['garlic', 'olive oil', 'salt']",['european'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10662,['onion'],['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
10663,"['butter', 'parmesan cheese', 'salt']",['american'],['bake'],['intermediate'],"['high', 'medium']",['low'],['high'],['high'],['high']
10664,"['butter', 'garlic', 'garlic powder', 'onion', 'pepper', 'salt']",['american'],"['bake', 'sautee']",['intermediate'],['high'],"['low', 'medium']",['high'],['high'],['high']
10665,"['butter', 'garlic', 'onion', 'pepper', 'salt']",['american'],"['bake', 'boil', 'simmer', 'stir_fry']",['intermediate'],['medium'],['low'],"['high', 'medium']",['high'],['high']
10666,"['salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],[]
10667,"['butter', 'garlic', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10668,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],"['high', 'medium']",['high']
10669,"['egg', 'flour', 'olive oil', 'onion', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],"['high', 'low']","['high', 'medium']",['high']
10670,['chicken breast'],['american'],"['bake', 'boil', 'fry']",['intermediate'],['low'],['low'],['high'],['high'],['high']
10671,[],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],['high']
10672,"['butter', 'egg', 'garlic', 'milk', 'onion', 'salt', 'sugar']","['american', 'european']","['bake', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
10673,"['egg', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],"['low', 'medium']",['high'],['high']
10674,"['egg', 'salt', 'water']",['unknown'],['bake'],['intermediate'],['low'],['low'],[],['low'],['high']
10675,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
10676,"['butter', 'egg', 'flour', 'garlic', 'olive oil', 'onion', 'parmesan cheese', 'red pepper flake', 'salt', 'sugar']",['american'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['high'],"['low', 'medium']",['high'],['high'],['high']
10677,['sugar'],['american'],"['bake', 'boil']",['intermediate'],['low'],['low'],['high'],[],['high']
10678,"['garlic', 'olive oil', 'onion', 'tomato']",[],"['bake', 'simmer', 'stir_fry']",['intermediate'],['low'],[],['low'],['high'],[]
10679,"['butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10680,[],['american'],"['bake', 'sautee']",['intermediate'],['medium'],['low'],['high'],['low'],['high']
10681,"['butter', 'garlic', 'lemon juice', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['high'],['low'],['high'],['low'],['high']
10682,"['butter', 'garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10683,"['butter', 'egg', 'flour', 'onion', 'salt', 'sugar']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
10684,"['butter', 'cheddar cheese', 'milk', 'onion', 'salt']",['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
10685,"['butter', 'egg', 'salt']","['american', 'unknown']",['bake'],['beginner'],['low'],['high'],['high'],[],['low']
10686,"['onion', 'pepper']",['american'],"['sautee', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],"['high', 'medium']"
10687,"['baking soda', 'butter', 'cinnamon', 'egg', 'flour', 'salt', 'sugar', 'vanilla']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'medium']","['high', 'medium']",['low']
10688,"['butter', 'garlic', 'olive oil', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['low'],['high']
10689,"['butter', 'egg', 'milk', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10690,[],['american'],['bake'],['intermediate'],['high'],['low'],[],[],['high']
10691,"['onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['high'],['low'],['medium'],['high'],['high']
10692,"['baking powder', 'baking soda', 'butter', 'egg', 'milk', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],['medium']
10693,['salt'],['asian'],['bake'],"['beginner', 'intermediate']",['low'],['low'],"['low', 'medium']","['low', 'medium']",['low']
10694,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
10695,"['egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],[]
10696,"['brown sugar', 'butter', 'garlic', 'ketchup', 'olive oil', 'onion', 'parmesan cheese', 'red pepper flake', 'salt']",['american'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],['high'],['low'],['high']
10697,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
10698,"['butter', 'garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'low']",['high']
10699,"['black pepper', 'butter', 'parmesan cheese', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
10700,"['butter', 'onion', 'salt']","['american', 'unknown']","['bake', 'simmer']",['intermediate'],['low'],['low'],"['low', 'medium']",['high'],['high']
10701,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],['high']
10702,"['butter', 'egg', 'flour', 'milk', 'salt']",['american'],['bake'],['intermediate'],['low'],"['low', 'medium']",['high'],['high'],['high']
10703,"['butter', 'onion']","['american', 'european']",['bake'],['intermediate'],['low'],['low'],['high'],"['high', 'medium']",['high']
10704,"['garlic', 'salt']",['american'],[],['intermediate'],[],['low'],['medium'],[],['high']
10705,"['brown sugar', 'butter', 'salt']","['american', 'unknown']","['bake', 'simmer']","['beginner', 'intermediate']",['low'],['low'],[],[],['low']
