ReviewId,RecipeId,UserId,UserName,Rating,ReviewText,DateSubmitted,DateModified,ReviewLength,ReviewYear,ReviewMonth,sentiment_score,Rating_scaled
449,8430,5936,Pam Bello,5,Easy to follow recipe.  Wonderful taste. Had no problems with cake or blueberrys sticking to pan.,2001-02-18 20:20:44+00:00,2001-02-18 20:20:44+00:00,97,2001,2,0.4019,0.4654572143877933
450,7954,5929,Roberta Barker,5,"I haven't made this as yet, today is Feb. 18,2001, but I boiled the carcass of a turkey and the ingredients you have listed just fit us to a tee.  I just happened on this site looking for a quick, easy, tasty soup.  I am rating it even though I haven't tasted it yet.  I can just tell by the ingredients. I would serve it with crusty bread and a nice light white wine.  Preferably Gallo's white Zinfandel.  Nice going!!",2001-02-18 20:23:08+00:00,2001-02-18 20:23:08+00:00,419,2001,2,0.944,0.4654572143877933
451,5230,5929,Roberta Barker,4,"I have made these and they are delicious, I also have made them with the Cherry
Chip cake - made by Betty Crocker.  Very easy and a different way of doing cookies.",2001-02-18 20:23:26+00:00,2001-02-18 20:23:26+00:00,164,2001,2,0.7841,-0.3206608154200556
452,3923,5932,David McColl,5,Great entre; I highly recommend this for anybody who wants a enjoyable finger food.,2001-02-18 20:25:07+00:00,2001-02-18 20:25:07+00:00,83,2001,2,0.8687,0.4654572143877933
454,6511,5964,Jeremy Crick,4,"We cut up some chorizo (instead of andouille) and put it into the sauce, and used it on chicken. It was great, but with a salty sausage like chorizo, using the recommended amount of salt in the recipe was a little too much. I would definitely reccomend this for anyone who loves barbeque!",2001-02-20 09:20:37+00:00,2001-02-20 09:20:37+00:00,288,2001,2,0.9463,-0.3206608154200556
455,362,5975,Jehnna,2,"Way, way too lemony.  I ate about half of my meal and vowed never to eat anything with lemon in it again.  I marinated overnight...  Bad idea!  I imagine this recipe could be great with a little tweaking.",2001-02-20 09:22:28+00:00,2001-02-20 09:22:28+00:00,204,2001,2,0.2244,-1.8928968750357533
456,67,5974,Trinda Martin,5,"This pound cake makes a great base for Strawberry shortcake.
The recipe does NOT half well, however it does freeze well and handy to have on hand for a quick dessert.
Use quality bourbon for the best taste.  I recommend Labrot & Graham's Woodford Reserve if you want to keep a very fine bourbon on hand for cooking, baking and drinking.  ;-)",2001-02-20 09:22:56+00:00,2001-02-20 09:22:56+00:00,343,2001,2,0.9593,0.4654572143877933
457,5132,5979,Jennifer Steele,5,"This recipie is EXCELLENT!!  I went out on a limb and made this biscotti for my new boyfriend for Velentine's day.  He is Italian, and so I figured by baking an Italian dessert, he would either love it, or tell me I was an awful cook!  Well, I split the recipe in half and by the end of the next day, he and his roommates had eaten ALL of it!  They loved it and I became known as a ""fabulous cook""!  Thank you so much for this delicious recipe - it really came through for me!
Anyone who is considering making this dessert - you should!  It is fantastic!",2001-02-22 22:37:54+00:00,2001-02-22 22:37:54+00:00,555,2001,2,0.9812,0.4654572143877933
458,4734,5988,Dodee Lang,5,"Although we double the corn and green beans, it still comes out the same - fantastic.
Take it quite often to covered dish luncheons and dinners.  Always asked for the recipe.",2001-02-22 22:38:51+00:00,2001-02-22 22:38:51+00:00,175,2001,2,0.5574,0.4654572143877933
459,7303,6013,Ellen Robinson,5,"My comments are for those who just read the review by the previous reviewer, Bill de Bruler who commented on the fact that 1/4 cup of hot pepper flakes was too much for this recipe. I'd have to agree but also point out that the recipe called for 1/4 teaspoon, rather than 1/4 cup. This might explain why he thought it was a tad toasty. I made it with the pinch of pepper and loved it. Thanks",2001-02-22 22:40:04+00:00,2001-02-22 22:40:04+00:00,391,2001,2,0.9052,0.4654572143877933
460,3238,6014,Michelle Schneid,3,"This recipe was delicious, but took a lot of time, cost and effort to make.",2001-02-22 22:40:23+00:00,2001-02-22 22:40:23+00:00,75,2001,2,0.3291,-1.1067788452279046
461,4277,5745,Ijeva Bambridge,4,"I tried this recipe but I could not figure out how to put the chocolate sauce on the ice cream.  I melted it and as I poured the hot chocolate sauce on the ice cream...it just rolled off to the sides.

Are you supposed to freeze the ice cream before you put the sauce on?

It was delicious and my 14 yr. old son was very happy!",2001-02-23 10:14:20+00:00,2001-02-23 10:14:20+00:00,331,2001,2,0.9206,-0.3206608154200556
463,3251,4543,KAren Milstead,2,"I love Red Lobster caesar salad dressing.  I have looked the net over to find a recipe that tastes like it.  This recipe is alright, but to me still tastes NOTHING like Red Lobster's caesar dressing.  Guess I'll keep looking.",2001-02-23 20:24:22+00:00,2001-02-23 20:24:22+00:00,225,2001,2,0.7964,-1.8928968750357533
464,3923,6097,Judy Taylor,4,"Add a drop or two of Tabasco sauce to each one to give them a little kick.  I put the Tabasco sauce on top of the cream cheese layer.  Try it, you'll like it.",2001-02-25 21:39:51+00:00,2001-02-25 21:39:51+00:00,158,2001,2,0.296,-0.3206608154200556
465,1559,6080,jagdish patel,4,"very good,easy to follow",2001-02-25 21:40:06+00:00,2001-02-25 21:40:06+00:00,24,2001,2,0.0,-0.3206608154200556
466,3457,5965,jennifer walker,4,This was easy to make and very YUMMY!,2001-02-25 21:40:18+00:00,2001-02-25 21:40:18+00:00,37,2001,2,0.8233,-0.3206608154200556
467,3516,5965,jennifer walker,5,This is a great recipe....It didn't take too much time to prepare and the final results were delicious!,2001-02-25 21:40:25+00:00,2001-02-25 21:40:25+00:00,103,2001,2,0.8439,0.4654572143877933
468,3605,6111,N Clark,2,"I thought the ginger, star anise and parsnips are some of the most important ingredients in the soup.  I have read the recipe many times to find out when to add those ingredients.  No luck.  Can't find it.",2001-02-28 14:41:50+00:00,2001-02-28 14:41:50+00:00,205,2001,2,0.4391,-1.8928968750357533
469,7119,6117,jenny affleck,5,"i thought that this was really really yummy.
it had a good texture and tasted so sweet that i cant beleive its low fat!!!
cool or what!?",2001-02-28 14:41:56+00:00,2001-02-28 14:41:56+00:00,138,2001,2,0.9434,0.4654572143877933
470,8473,6007,Dreama Kuhlmann,0,Isn't it dangerous to consume raw eggs?,2001-02-28 14:42:32+00:00,2001-02-28 14:42:32+00:00,39,2001,2,0.3724,-3.465132934651451
471,4776,6123,pamela krage,5,great!,2001-02-28 14:42:36+00:00,2001-02-28 14:42:36+00:00,6,2001,2,0.6588,0.4654572143877933
473,7477,6129,Neal Guthrie,5,"This is a great recipe. Really easy to make. I left out the gizzards and livers and used chorizo sausage and chicken instead. I made 6 servings, but it could have easily served 12.",2001-02-28 14:42:45+00:00,2001-02-28 14:42:45+00:00,180,2001,2,0.7748,0.4654572143877933
474,2942,6134,Roselita Ray,3,good and if prepared ingred. already then only takes approx. 6 min. equalling fast!!,2001-02-28 14:43:52+00:00,2001-02-28 14:43:52+00:00,84,2001,2,0.658,-1.1067788452279046
475,350,5898,June Williams,0,"To David Cansler,  I would like your recipe please.  June Bug",2001-02-28 14:44:23+00:00,2001-02-28 14:44:23+00:00,61,2001,2,0.5859,-3.465132934651451
476,5465,6143,Linda Perry,5,"Substituted whole grain bread.  Used organic banana, natural (unhydrogenated) peanut butter.  I saved time, utensils and steps by mashing the banana on the bread.  So it took me less than 5 minutes to prepare.  Easy.  1 skillet, 1 knife, 1 paper plate.  Delicious, it was.  And very nutritious.  The sauteeing took the dryness out of this popular sandwich.  Would I serve it to guests?  To the young at heart, yes.  And the heating of the banana gave it a decided Deep-South flavor, almost exotic.",2001-02-28 14:44:34+00:00,2001-02-28 14:44:34+00:00,497,2001,2,0.9505,0.4654572143877933
477,1878,6164,Mini Ravindran,0,"Here is one more way of doing this and the same can also be used as an excellent 
accompaniment to any dish. 
Dice nearly 10-12 medium sized onions and keep aside. 
Take a half litre yoghurt container. 
Add half teaspoon salt and half teaspoon coriander powder to the same. 
Mix the ingredients well to get a smooth consistency. 
Now put the onions in this curd mixture.
Chop a bunch of green coriander leaves or parsley and add to this.
Leave it aside for 45 minutes for the flavours to set in.
Salt can be adjusted to individual preferences.
Enjoy with steamed rice, sandwiches, hot pita bread or even with pastas. 
This also goes well as a dip with fritters.

Hope you enjoy the same.
Smiles
Mini",2001-03-01 10:56:17+00:00,2001-03-01 10:56:17+00:00,714,2001,3,0.9437,-3.465132934651451
478,2988,5568,jennifer sander,5,i browned the ground beef and then mixed everything together in the croc pot and let it simmer for about 2-3 hours. it was wonderful!!,2001-03-01 10:56:43+00:00,2001-03-01 10:56:43+00:00,134,2001,3,0.6467,0.4654572143877933
479,4045,6181,Leah Barnard,4,"This is a very delicious cookie! The only thing I didn't like was the way the cookie dough didn't stay together as well as I would have liked. Sometimes when pushing off the spoon it would break apart. It's not like it was too dry or anything.....and certainly it may not be the recipe, perhaps it was....anyway, it was yummy!!!!",2001-03-02 23:56:00+00:00,2001-03-02 23:56:00+00:00,329,2001,3,0.8497,-0.3206608154200556
480,3734,6194,Heather Kaczmarek,4,"This recipe is good, but add a little more of the spices.",2001-03-02 23:56:11+00:00,2001-03-02 23:56:11+00:00,57,2001,3,0.2382,-0.3206608154200556
481,319,6195,anna mansoor,5,"this is a great tasting soup , i made this for the family and it is awesome. i make it twice a week as a meal and as a starter. two fish heads up",2001-03-02 23:56:25+00:00,2001-03-02 23:56:25+00:00,145,2001,3,0.8481,0.4654572143877933
482,3928,6199,Kristy Murphy,1,"Something is missing.  Followed to recipe and it was too runny and tasteless.   Tried to dress it up, but was unable to find that great Pappadeaux flavor.  Help...",2001-03-02 23:56:34+00:00,2001-03-02 23:56:34+00:00,163,2001,3,0.7227,-2.6790149048436023
483,451,4837,Debbie Elezi,5,I love these potaotoes! We always called them Grecian Patatoes. at any rate for a little extra effort these spuds are worh it! P.S. The Greek Lemon chicken is great also.,2001-03-02 23:56:43+00:00,2001-03-02 23:56:43+00:00,170,2001,3,0.8715,0.4654572143877933
485,541,5620,Dennis McCauley,4,"As a professional chef, when I read recipes I usually can visualize the taste from the list of ingredients. This one, however, had me stumped. The recipe is dead easy and the results were surprisingly good. I would recommend this for a buffet at a party(with toothpicks for that 60's kitch feel). One adaptation I suggest is to increase the worcestershire and add cayenne or tabasco to taste, simmer the sauce without the meatballs, and barbecue some ribs using this as the barbecue sauce. Yum! Pass the cole slaw, please.",2001-03-03 09:30:30+00:00,2001-03-03 09:30:30+00:00,522,2001,3,0.9041,-0.3206608154200556
487,4882,6183,Annette Vystrcil,0,My recipe is similar...using a whole chicken instead...and slightly different ingerdients..but the major difference is that I make a small dumpling instead of the noodles....,2001-03-03 13:48:00+00:00,2001-03-03 13:48:00+00:00,174,2001,3,0.1027,-3.465132934651451
488,5184,5748,Dawn DeGroot,4,"This was really good, however, I left out the turnips due to a family memebers dislike, but added 2 tblsp of worshirer sauce. YUM!!!",2001-03-03 13:48:34+00:00,2001-03-03 13:48:34+00:00,132,2001,3,0.2898,-0.3206608154200556
489,6852,6179,Shell Coopers,0,"I would just like to say that this recipe comes from the cookbook, The Complete Soy Cookbook, by Paulette Mitchell.",2001-03-03 13:48:52+00:00,2001-03-03 13:48:52+00:00,115,2001,3,0.3612,-3.465132934651451
492,3812,6234,Michael Feehery,0,This is a great recipe! Try serving with hollandaise sauce.,2001-03-04 12:59:16+00:00,2001-03-04 12:59:16+00:00,59,2001,3,0.6588,-3.465132934651451
493,517,6233,Bob Stacy,5,"Exceptional!

Could not find any decent ground lamb today, so we made it with 1/2 lb each of lean ground beef, pork and veal - different taste from lamb, but truely outstanding.

GREAT Dinner Party meal",2001-03-04 12:59:24+00:00,2001-03-04 12:59:24+00:00,206,2001,3,0.9589,0.4654572143877933
495,8534,6037,Sandra Winterberg,0,"I have not tried this recipe.  It sounds wonderful, but oh so high in caloried and fat!  Are you using whole milk ricotta?  And, can't a low-calorie marjorine be substituted but the butter??",2001-03-04 16:49:09+00:00,2001-03-04 16:49:09+00:00,190,2001,3,0.4909,-3.465132934651451
496,7101,6271,Betty Recht,5,"This recipe was delicious and fairly simple to make.  I used basmati rice.  Also, I browned the mushrooms and carrots before adding to the rice mixture.  I cooked the browned chicken and rice mixture in a dutch oven in the oven at 300 degrees  for an hour, as I had to leave the house and wanted it to be ready when I returned.  Also, I used some olive oil to brown the chicken and then some margarine to brown the mushrooms and carrots.",2001-03-05 17:17:40+00:00,2001-03-05 17:17:40+00:00,437,2001,3,0.7184,0.4654572143877933
497,170,6127,Eva Mann,5,Our family found this recipe simply delicious and easy to make.,2001-03-05 17:17:59+00:00,2001-03-05 17:17:59+00:00,63,2001,3,0.765,0.4654572143877933
498,809,6245,Carmen Chan,3,"Mine came out really bitter.  Doesn't taste too good on its own, but lovely with herbed garlic butter.",2001-03-05 17:18:14+00:00,2001-03-05 17:18:14+00:00,102,2001,3,0.5347,-1.1067788452279046
499,664,6248,L Bolte,3,"Certainly edible, with a good taste.  However, is lasagna really meant to be cooked in the crockpot?  The noodles were 'mushy' and you don't get that crunchy top layer that you get when you cook it in a pan in the oven.  For the trouble, I'd skip the crockpot on this one.",2001-03-05 17:18:31+00:00,2001-03-05 17:18:31+00:00,272,2001,3,0.5267,-1.1067788452279046
500,4429,5766,Marie Abernathy,0,Suet is the fat that our mothers used to get with the stew beef . You need to grind it up to go in the bread pudding.,2001-03-07 10:20:58+00:00,2001-03-07 10:20:58+00:00,117,2001,3,0.0,-3.465132934651451
501,3779,6303,michael blender,1,You can tell he or she has never worked as a chef.  Just because you come from philly doesn't make you an expert,2001-03-07 10:21:12+00:00,2001-03-07 10:21:12+00:00,112,2001,3,0.0,-2.6790149048436023
502,4608,6302,Ukyo Kuonji,5,First web site that had the recipe!!! Thanks You!!!!!,2001-03-07 10:21:18+00:00,2001-03-07 10:21:18+00:00,53,2001,3,0.6209,0.4654572143877933
503,3448,6295,Bill Shader,5,"Great aroma, great taste.
Added 16oz. can of diced tomatoes to the recipe.",2001-03-07 10:22:59+00:00,2001-03-07 10:22:59+00:00,75,2001,3,0.8481,0.4654572143877933
504,8554,6275,Lea Evans,4,"This recipe was a sort of 'mock' lasagne.  I reduced the amount of tomato's by 8 oz because my husband is sensitive to them.  I added a can of olives, and some parmessan cheese. I added some shredded jack cheese in with the meat, onions, etc. Then I cooked the casserole for 20 minutes, then added slices of White American cheese on the top, and cooked it for an additional 10 minutes so the cheese could melt. All in all, it passed the 'family test'.  Thank you!  
                    Lea Evans",2001-03-07 10:23:32+00:00,2001-03-07 10:23:32+00:00,496,2001,3,0.5562,-0.3206608154200556
505,7303,6244,judyaz,5,From the editor: when Bill made this there was an error in the recipe that incorrectly listed the measurement of the pepper flakes. I have corrected this. Thanks.,2001-03-07 10:23:43+00:00,2001-03-07 10:23:43+00:00,162,2001,3,0.1717,0.4654572143877933
508,8608,6389,Grace Riley,4,best recipe iv tried in a long time.,2001-03-12 11:53:56+00:00,2001-03-12 11:53:56+00:00,36,2001,3,0.6369,-0.3206608154200556
509,1168,6359,fdg fdghdfgh,5,"i dunno i didnt eat it! or make it, for  that matter...",2001-03-12 12:02:34+00:00,2001-03-12 12:02:34+00:00,55,2001,3,0.0,0.4654572143877933
511,3222,6362,James Lamb,5,This recipe is outsatanding it took me by surprise on how deleicous it was thanks recipezaar,2001-03-12 15:27:12+00:00,2001-03-12 15:27:12+00:00,92,2001,3,0.6124,0.4654572143877933
513,4296,6358,Erin Brienza,5,"Well named - it truly is the best ever.  I altered the recipe slightly, however, substituting 1/2 of the ground beef with ground turkey to make it a bit leaner.  If you have your choice of the optional spices I recommend fresh sage and fresh Italian parsley.",2001-03-12 15:27:12+00:00,2001-03-12 15:27:12+00:00,258,2001,3,0.936,0.4654572143877933
514,593,6313,madpots,5,"This recipe has been used in our family for many years.  My problem now is that I have trouble finding green tomatoes!

The recipe is very simple, but I salt and pepper the tomatoes a little and add a little white flour to the cornmeal.  My mother would sprinkle a little sugar - white or brown - on the tomato after she turned them.  When the sugar melts and is crusty the tomato is done.",2001-03-12 15:27:12+00:00,2001-03-12 15:27:12+00:00,391,2001,3,-0.4574,0.4654572143877933
515,7218,6313,madpots,5,"I tried this tonight and thought it waa excellent.I do not have a steamer,so I just cooked the asparagus in salted water for about 5 minutes, then drained it and put the vinaigrette on it.  It cooked so fast I was glad to serve it at room temperature.",2001-03-12 15:27:12+00:00,2001-03-12 15:27:12+00:00,251,2001,3,0.1935,0.4654572143877933
516,2617,6404,adam pillinger,5,"an exceptional dish, ideally served for two people as romantic dinner.

works a treat and served with a good bordeaux, you never no were you will finish up after the meal.

tasty.

by italian chef adam pillinger",2001-03-12 15:27:12+00:00,2001-03-12 15:27:12+00:00,217,2001,3,0.8998,0.4654572143877933
517,4296,6406,Judith Fraser,5,Found this recipie to be delicious and easy to prepare.  My husband loved it and is not usually fond of meatloaf.  The carrots made it even more moist than most meatloafs and the sauce on top made the flavor wonderful.,2001-03-12 15:27:12+00:00,2001-03-12 15:27:12+00:00,218,2001,3,0.9273,0.4654572143877933
520,8534,6358,Erin Brienza,5,"I just made this using nonfat ricotta cheese and light butter.  I also used Pam Olive oil spray instead of butter to ""butter"" the pan.  It was delicious and, I'm sure, considerably lower in calories and fat. Very easy to make as well.",2001-03-12 15:28:02+00:00,2001-03-12 15:28:02+00:00,234,2001,3,0.8316,0.4654572143877933
521,22946,4845,ZanySharon,5,"I doubled this recipe which made the whipping time a little longer but it took me approximately one hour from starting the crust to refrigerating the cheesecake.  It is delicious and worth the effort even though I didn't feel it was a recipe meant for a beginner.  I also substituted the bourbon for Irish Mist Liqeur (Yummy) and melted some white chocolate, tinted green, and poured it over the top of the cheesecake using a cut-out shaped like a shamrock.  Nice St Patrick's Day treat.  Without the topping, nice anytime.  Great recipe.",2001-03-12 15:28:10+00:00,2001-03-12 15:28:10+00:00,538,2001,3,0.9743,0.4654572143877933
522,7477,5816,Virginia Lefler,2,Alot of work (I actually made the pork broth) and really wasn't that good.  Gristly (from gizzards) and too strong a liver taste.,2001-03-12 15:28:19+00:00,2001-03-12 15:28:19+00:00,129,2001,3,0.1606,-1.8928968750357533
523,7027,6427,Cheryl Weber,4,"It is great, fast a easy to make!",2001-03-12 16:18:48+00:00,2001-03-12 16:18:48+00:00,33,2001,3,0.807,-0.3206608154200556
524,5335,6411,C Chatwin,5,"First of all I omited the coffee because we don't drink it and never have it on hand. I prepared the dough in my bread machine and divided it among four lightly greased mini loaf pans. It rose uncovered in my oven on the warm setting for 30 minutes. I turned the heat up to 350 F and set the timer for 30 minutes, then forgot about it until the timer rang. I turned it out onto a wire rack and brushed the tops with real butter. WOW! Great bread! Aromatic, flavorful, full bodied, small crumb texture...firm, yet lighter than expected. I can't wait to make this for my German mother-in-law who is a bread snob of the worst kind, as most European's are (and for good reason). I've taken a picture to share. You'll know it's mine by my Blue Willow China in the background and the cranberry garnish. This bread recipe will go into the official family cookbook for sure. After my little photo shoot I enjoyed a couple slices with a cream cheese but my boys, 3 and 4 yrs old finished off one of the loaves plain. Tonight we're having leftover Roast Sticky Chicken, fresh fruit and herb tea for dinner. This bread with butter, slices of honey cured ham, and good havarti cheese will be a perfect compliment. Thanks! :o)",2001-03-12 16:18:53+00:00,2001-03-12 16:18:53+00:00,1213,2001,3,0.9896,0.4654572143877933
525,2980,6390,Steve Carlson,2,Did I miss where the wine and bread come in?,2001-03-12 17:25:41+00:00,2001-03-12 17:25:41+00:00,44,2001,3,-0.1531,-1.8928968750357533
526,8600,2312,Gay Gilmore,4,"Fancy macaroni and cheese, so you don't have to feel guilty! ;-)",2001-03-13 19:51:36+00:00,2001-03-13 19:51:36+00:00,64,2001,3,-0.2714,-0.3206608154200556
527,480,6437,Chris Reed,5,Great!,2001-03-14 12:06:46+00:00,2001-03-14 12:06:46+00:00,6,2001,3,0.6588,0.4654572143877933
528,7217,5523,Dave C,3,Hey. Got this recipe in the March 8th news letter. tried it last weekend. not bad.,2001-03-14 12:06:46+00:00,2001-03-14 12:06:46+00:00,82,2001,3,0.431,-1.1067788452279046
529,4176,6075,Kelly Milano,2,"This recipe didn't go over too well in my house. It makes a TON but my family thought it was too cheesy. Velveeta is a strong, sticky cheese anyways and when you use 2 lbs thats a lot. I think that if you added some spagetti sauce when you add the tomatoes it would help out a lot.",2001-03-14 12:06:46+00:00,2001-03-14 12:06:46+00:00,281,2001,3,0.8608,-1.8928968750357533
530,501,6467,marie williams,4,"I tried this recipe because I had a similar recipe years ago that got misplaced. The cake was a big hit. I did not use the icing recipe here. M y old recipe had a different icing recipe so I used the following: 1/2 cup butter, 1/3 cup cocoa, 1 tbsp. vanilla, 1 lb. powdered sugar, and 1/4 cup milk.
Melt butter & cocoa together, add rest of ingredients. Spread over marshmallows(I used a jar of marshmallow creme). I did not mix together to resemble mud. Just spread chocolate on top of marshmallow creme and enjoy. Everyone loved it!!",2001-03-14 13:02:47+00:00,2001-03-14 13:02:47+00:00,536,2001,3,0.8585,-0.3206608154200556
532,8592,5328,Janie Woodall,5,"I just tried this recipe at our BBQ over the weekend and it was a big hit !!! 
Great recipe !!!!",2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,97,2001,3,0.7405,0.4654572143877933
533,7776,5830,jenee mccaleb,4,This recipe was great because uses pantry freindly ingredients and it tasted wonderful.All you need is the food processor. I love that you don't need sour cream which I never have on hand just mayonnaise it and its good.,2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,220,2001,3,0.8615,-0.3206608154200556
534,506,5830,jenee mccaleb,4,This recipe is easy and my husband loved it.I t does make a lot though so be prepared.,2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,86,2001,3,0.8393,-0.3206608154200556
535,4560,5830,jenee mccaleb,5,"These cookies have also been called ""magic cookies"" (without the butterscotch) on the back of the sweetened condensed mild can and they will give you the temp-- which is 350.",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,174,2001,3,0.0,0.4654572143877933
536,7568,5951,Amy Bradley,4,"Funny story .  . I went to buy the ingredients for these brownies, and I couldn't find mint chocolate chips anywhere.  So, I ended up using those York Peppermint Bites - you know, the little round ones.  I added a square of bakers chocolate so it wouldn't be overly minty.  Turned out pretty good, nice and moist; good texture.",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,327,2001,3,0.9287,-0.3206608154200556
537,4217,5951,Amy Bradley,5,"This is one of the best veggie chili recipes I've tried.  I added red pepper flakes for more of a kick, and the next time I make it, I will probably reduce or leave out the cinnamon.  Overall, very good recipe!",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,210,2001,3,0.8169,0.4654572143877933
538,304,5951,Amy Bradley,5,"Oh, sooooooooooooo delicious!!  Very simple to make . .  I always substitute fresh minced garlic (the kind that comes in the jar that you keep in the fridge) for whenever whole cloves are called for.  1/2 tsp. minced = 1 clove.  I will definitely make these again!",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,264,2001,3,0.9182,0.4654572143877933
539,8541,5951,Amy Bradley,3,"Pretty good overall; perhaps a bit spicy for my taste.  I was looking for something a bit more creamy. This recipe wasn't too difficult, and I ended up getting several meals out of it.  It's good over chicken flavored rice (like Rice-A-Roni) as well as plain.",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,259,2001,3,0.9044,-1.1067788452279046
540,4213,6503,Carol Pierson,4,"oh kids, does it really matter?  I just love to make it and tell my friends that it's ""my recipe""  and I'm Irish.  I have my own recipe--but they're all good.",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,158,2001,3,0.8969,-0.3206608154200556
542,8092,6512,Virginia Chandler,5,"Very good recipe, especially for anyone on a low carbohydrate diet. This was pizza with out the crust. I added a step of draining the grease off after 20 min of cooking, and before putting back in the oven I added a layer of pepperoni on top, cooked another 5 min or until pepperoni's started to get crispy, and then added the cheese. Very easy preparation.",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,357,2001,3,0.7258,0.4654572143877933
545,3051,4688,GENE YOUNG,5,"Haven't tried it yet , but it has to be great!",2001-03-16 12:15:50+00:00,2001-03-16 12:15:50+00:00,46,2001,3,0.7871,0.4654572143877933
547,4717,6563,Niki W.,5,I used canned sweet potatoes instead of 'real' ones. . .but it was still excellent!,2001-03-19 11:41:23+00:00,2001-03-19 11:41:23+00:00,83,2001,3,0.8096,0.4654572143877933
548,8634,6600,Sandy Piche,5,what a great recipe. I can use it as a main dish or as a side dish with breaded cutlets.,2001-03-19 11:41:23+00:00,2001-03-19 11:41:23+00:00,88,2001,3,0.6249,0.4654572143877933
549,469,6614,L. J. Bryant,4,"This Irish Soda Bread was just like I got in Ireland every morning for breakfast!
It was great!
I think next time I make it I will add just a pinch of table salt. 

It was quick and easy to make and it went well with corned beef and cabage.  
This bead should also go great with the Beef Stew with Guinness Stout also a great recipe.",2001-03-19 11:41:23+00:00,2001-03-19 11:41:23+00:00,338,2001,3,0.9686,-0.3206608154200556
550,8486,6406,Judith Fraser,4,I liked this dish but would omit the cloves of garlic. There are so many other flavors going on here that it doesn't need it.,2001-03-19 11:41:23+00:00,2001-03-19 11:41:23+00:00,125,2001,3,0.2263,-0.3206608154200556
551,834,5135,Caprice Castano,5,"It was easy to make, had a great flavor, and my kids even liked it. I suggest more sauce than recipe calls for, because you will want to have it to spoon over burgers when served.",2001-03-19 11:41:23+00:00,2001-03-19 11:41:23+00:00,179,2001,3,0.8779,0.4654572143877933
552,7435,4337,rcjldemars,5,I tried Kevin's recipe for the Corned Beef and the recipe on the package of another pre-prepared brisket. The aroma and texture of Kevin's preparation were exciting. A fine blend of liquids and spices.,2001-03-19 11:41:23+00:00,2001-03-19 11:41:23+00:00,201,2001,3,0.6124,0.4654572143877933
553,2563,6687,n i8202,1,"this recipe is not japanese. Iam japanese and i know what japanese deserts are like. pies are european deserts. japanese deserts are like youkan  ohagi and so on, and are not made of flour or pecan",2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,197,2001,3,0.6124,-2.6790149048436023
554,3470,6688,Mr. Riki Screen,3,diff. brands of soup make it taste diff. but a very good meal for alazy day...,2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,78,2001,3,0.6474,-1.1067788452279046
555,451,6705,Ted Chagaris,5,"An excellant recipe for Grecian potatoes!Thanks ,T",2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,50,2001,3,0.0,0.4654572143877933
556,7548,6713,carol webber,5,this is a great treat and easy to make!!!!!,2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,43,2001,3,0.8972,0.4654572143877933
557,8541,6755,Joey Jabaley,3,Adding cilantro and maybe a bit of cardamom and/or coriander would compliment.  Cooking time for crockpot wasn't clear.,2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,119,2001,3,0.2302,-1.1067788452279046
558,8566,6836,Mary Scheffert,4,"I made this recipe for my husband who was recently advised to go on a high-fiber diet.  I substituted skim milk (& soured it with 2 tbsp vinegar), and added about 1/3 c wheat germ to the recipe.  After filling the muffin papers, I sprinkled on some cinnamon sugar.  Being a fairly picky eater, I wasn't sure he'd like them -- but he did!!  I think the next time I make them I might add some cinnamon or nutmeg to the batter.  And I might swap some applesauce for some of the oil.  These are yummy!",2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,497,2001,3,0.6641,-0.3206608154200556
561,2903,6976,Spencer Simmons,4,This dish was prepared and plated in about 45 minutes (including prep time) and was very easy to make.  We made the dish just as the recipe read with no substitutions.  For the ground red pepper we used cayenne (go very light lest it be too hot).  I will admit that we bumped the amount of garlic up a bit to about 3 cloves chopped.,2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,332,2001,3,0.5709,-0.3206608154200556
562,7435,6990,Pat Kinney,5,"I had never cooked a corned beef before and wanted a recipe to serve family for St. Patrick's Day. Found this recipe via the Internet and tried it. Everyone at dinner raved about the tenderness of the meat and the flavor. They continue to talk about how good it was. The recipe was easy to follow and everything turned out perfect. In fact, they asked for the recipe.",2001-03-24 09:25:42+00:00,2001-03-24 09:25:42+00:00,367,2001,3,0.9062,0.4654572143877933
