RecipeId,Name,RecipeInstructions,Images,AggregatedRating_na,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,source,PrepTime,CookTime,TotalTime,PrepTime_Minutes,CookTime_Minutes,TotalTime_Minutes,RecipeIngredientParts,RecipeIngredientParts_old,ingredients_canonical,ingredients_canonical_auto,ingredients_canonical_final,ingredients_canonical_final_le_5_replace,EnergyFromFat,EnergyFromSaturatedFat,EnergyFromCarbs,EnergyFromProtein,SaturatedFatPercentEnergy,FatPercentEnergy,WHO_SatFat_Compliant,WHO_Fat_Compliant,WHO_Sodium_Compliant,WHO_Score,WHO_Healthy,Energy_kJ,A_score,C_score,FSA_Score,FSA_Healthy
221029,Crunchy Bok Choy Salad,,https://images.media-allrecipes.com/userphotos/720x405/1009401.jpg,4.75,4.0,199.0088,15.97628,3.943608,10.18724,352.1746,12.99498,1.01499,9.217439,2.156835,foodrecsys,,,,,,,"['ramen noodles (flavor packet saved for another use) broken into pieces', 'sunflower seeds', 'slivered almonds', 'butter', 'white sugar', 'vegetable oil', 'red wine vinegar', 'soy sauce', 'head bok choy chopped', 'sweet onion']","['ramen noodles (flavor packet saved for another use) broken into pieces', 'sunflower seeds', 'slivered almonds', 'butter', 'white sugar', 'vegetable oil', 'red wine vinegar', 'soy sauce', 'head bok choy chopped', 'sweet onion']","['ramen noodles flavor packet saved for another use broken into piece', 'sunflower seed', 'slivered almond', 'butter', 'sugar', 'vegetable oil', 'red wine vinegar', 'soy sauce', 'head bok choy', 'onion']","['ramen noodles flavor packet saved for another use broken into piece', 'sunflower seed', 'almond', 'butter', 'sugar', 'vegetable oil', 'red wine vinegar', 'soy sauce', 'head bok choy', 'onion']","['ramen noodles flavor packet saved for another use broken into piece', 'sunflower seed', 'almond', 'butter', 'sugar', 'vegetable oil', 'red wine vinegar', 'soy sauce', 'head bok choy', 'onion']","['other_target_ingredient', 'sunflower seed', 'almond', 'butter', 'sugar', 'vegetable oil', 'red wine vinegar', 'soy sauce', 'head bok choy', 'onion']",143.78652,35.492472,51.97992,8.62734,17.834624398519058,72.25133762929076,False,False,True,1,False,832.6528192000001,10,2,8,False
25242,Tomato Brie Bow Tie Pasta,,https://images.media-allrecipes.com/userphotos/250x250/580764.jpg,3.57692313194,22.0,266.4059,8.82594,5.142859,28.375,340.0454,34.07061,2.274443,4.048704,12.33502,foodrecsys,,,,,,,"['bow tie pasta', 'italian-style diced tomatoes', 'brie cheese', 'chopped fresh basil']","['bow tie pasta', 'italian-style diced tomatoes', 'brie cheese', 'chopped fresh basil']","['bow tie pasta', 'italian style tomato', 'brie cheese', 'basil']","['bow tie pasta', 'italian style tomato', 'brie cheese', 'basil']","['bow tie pasta', 'italian style tomato', 'brie cheese', 'basil']","['bow tie pasta', 'italian style tomato', 'brie cheese', 'basil']",79.43346,46.285731,136.28244,49.34008,17.37413886103874,29.816704509922644,False,True,True,2,True,1114.6422856,11,7,4,False
11831,Tuna Noodle Casserole I,,https://images.media-allrecipes.com/userphotos/720x405/16024.jpg,4.08823537827,52.0,353.3625,19.89871,10.02266,66.67211,1020.395,22.12595,1.12911,6.299108,22.19302,foodrecsys,,,,,,,"['chopped onion', 'vegetable oil', 'condensed tomato soup', 'chili powder', 'salt', 'worcestershire sauce', 'egg noodles', 'shredded sharp cheddar cheese', 'tuna']","['chopped onion', 'vegetable oil', 'condensed tomato soup', 'chili powder', 'salt', 'worcestershire sauce', 'egg noodles', 'shredded sharp cheddar cheese', 'tuna']","['onion', 'vegetable oil', 'condensed tomato soup', 'chili powder', 'salt', 'worcestershire sauce', 'egg noodle', 'sharp cheddar cheese', 'tuna']","['onion', 'vegetable oil', 'condensed cream of mushroom soup', 'chili powder', 'salt', 'worcestershire sauce', 'egg noodle', 'sharp cheddar cheese', 'tuna']","['onion', 'vegetable oil', 'condensed cream of mushroom soup', 'chili powder', 'salt', 'worcestershire sauce', 'egg noodle', 'sharp cheddar cheese', 'tuna']","['onion', 'vegetable oil', 'condensed cream of mushroom soup', 'chili powder', 'salt', 'worcestershire sauce', 'egg noodle', 'sharp cheddar cheese', 'tuna']",179.08839,90.20394,88.5038,88.77208,25.52730977395734,50.68120980579434,False,False,False,0,False,1478.4687000000001,25,6,19,False
82953,Badische Schupfnudeln (Potato Noodles),,https://images.media-allrecipes.com/userphotos/250x250/316078.jpg,4.0303030014,22.0,215.1554,9.624558,3.685489,39.11458,212.845,27.94275,2.824875,1.018517,4.442937,foodrecsys,,,,,,,"['russet potatoes', 'all-purpose flour', 'egg', 'chopped fresh parsley', 'salt', 'freshly ground nutmeg', 'lard']","['russet potatoes', 'all-purpose flour', 'egg', 'chopped fresh parsley', 'salt', 'freshly ground nutmeg', 'lard']","['russet potato', 'all purpose flour', 'egg', 'parsley', 'salt', 'freshly nutmeg', 'lard']","['russet potato', 'all purpose flour', 'egg', 'parsley', 'salt', 'nutmeg', 'lard']","['russet potato', 'all purpose flour', 'egg', 'parsley', 'salt', 'nutmeg', 'lard']","['russet potato', 'all purpose flour', 'egg', 'parsley', 'salt', 'nutmeg', 'lard']",86.62102200000001,33.169401,111.771,17.771748,15.416485479797396,40.259748070464425,False,False,True,1,False,900.2101936,7,5,2,True
22268,Alfredo Blue,,https://images.media-allrecipes.com/userphotos/250x250/268441.jpg,4.15544033051,145.0,486.6529,29.85846,17.30482,94.34626,261.6767,43.88553,2.174071,2.080626,12.8502,foodrecsys,,,,,,,"['fettuccini pasta', 'olive oil', 'garlic', 'blue cheese', 'grated parmesan cheese', 'heavy cream', 'italian seasoning', 'salt and pepper to taste']","['fettuccini pasta', 'olive oil', 'garlic', 'blue cheese', 'grated parmesan cheese', 'heavy cream', 'italian seasoning', 'salt and pepper to taste']","['fettuccini pasta', 'olive oil', 'garlic', 'blue cheese', 'parmesan cheese', 'heavy cream', 'italian seasoning', 'salt and pepper to taste']","['fettuccini pasta', 'olive oil', 'garlic', 'blue cheese', 'parmesan cheese', 'heavy cream', 'italian seasoning', 'salt and pepper to taste']","['fettuccini pasta', 'olive oil', 'garlic', 'blue cheese', 'parmesan cheese', 'heavy cream', 'italian seasoning', 'salt and pepper to taste']","['fettuccini pasta', 'olive oil', 'garlic', 'blue cheese', 'parmesan cheese', 'heavy cream', 'italian seasoning', 'salt and pepper to taste']",268.72614,155.74338,175.54212,51.4008,32.00296967304623,55.219262024329865,False,False,True,1,False,2036.1557336,18,7,11,False
236329,Kale Tabouleh Salad,,https://images.media-allrecipes.com/userphotos/720x405/4438276.jpg,4.5,1.0,350.2346,14.9297,1.879475,0.0,58.11283,49.50137,7.762708,1.1482,8.957029,foodrecsys,,,,,,,"['boiling water', 'lemon juice', 'olive oil', 'wheat couscous', 'chopped fresh kale', 'small tomatoes chopped', 'small mushrooms chopped', 'ground sumac (optional)', 'salt to taste']","['boiling water', 'lemon juice', 'olive oil', 'wheat couscous', 'chopped fresh kale', 'small tomatoes chopped', 'small mushrooms chopped', 'ground sumac (optional)', 'salt to taste']","['boiling water', 'lemon juice', 'olive oil', 'wheat couscou', 'kale', 'tomato', 'mushroom', 'sumac', 'salt to taste']","['boiling water', 'lemon juice', 'olive oil', 'wheat couscou', 'kale', 'tomato', 'mushroom', 'sumac', 'salt to taste']","['boiling water', 'lemon juice', 'olive oil', 'wheat couscou', 'kale', 'tomato', 'mushroom', 'sumac', 'salt to taste']","['boiling water', 'lemon juice', 'olive oil', 'wheat couscou', 'kale', 'tomato', 'mushroom', 'sumac', 'salt to taste']",134.3673,16.915275,198.00548,35.828116,4.829698436419474,38.36494167052599,True,False,True,2,True,1465.3815664,5,10,-5,True
217798,Pesto Penne Primavera,,https://images.media-allrecipes.com/userphotos/720x405/1008473.jpg,4.82758617401,20.0,367.4554,20.60393,4.262995,8.8,412.5986,34.38831,3.117009,3.05805,12.58557,foodrecsys,,,,,,,"['fresh basil leaves', 'garlic', 'pine nuts', 'parmesan cheese', 'olive oil', 'lemon juice', 'mini penne pasta', 'olive oil', 'olive oil', 'pine nuts', 'chopped asparagus', 'sliced zucchini', 'sliced kalamata olives', 'diced roasted red pepper', 'chopped sun-dried tomatoes', 'grated parmesan cheese']","['fresh basil leaves', 'garlic', 'pine nuts', 'parmesan cheese', 'olive oil', 'lemon juice', 'mini penne pasta', 'olive oil', 'olive oil', 'pine nuts', 'chopped asparagus', 'sliced zucchini', 'sliced kalamata olives', 'diced roasted red pepper', 'chopped sun-dried tomatoes', 'grated parmesan cheese']","['basil leaf', 'garlic', 'pine nut', 'parmesan cheese', 'olive oil', 'lemon juice', 'mini penne pasta', 'asparagu', 'zucchini', 'olive', 'red bell pepper', 'sun tomato']","['bay leaf', 'garlic', 'pine nut', 'parmesan cheese', 'olive oil', 'lemon juice', 'mini penne pasta', 'asparagu', 'zucchini', 'black olive', 'red bell pepper', 'sun tomato']","['bay leaf', 'garlic', 'pine nut', 'parmesan cheese', 'olive oil', 'lemon juice', 'mini penne pasta', 'asparagu', 'zucchini', 'black olive', 'red bell pepper', 'sun tomato']","['bay leaf', 'garlic', 'pine nut', 'parmesan cheese', 'olive oil', 'lemon juice', 'other_target_ingredient', 'asparagu', 'zucchini', 'black olive', 'red bell pepper', 'sun tomato']",185.43536999999998,38.366955000000004,137.55324,50.34228,10.441254911480415,50.46472850854824,False,False,True,1,False,1537.4333936,12,8,4,False
148794,Breaded Toasted Ravioli,,https://images.media-allrecipes.com/userphotos/720x405/775403.jpg,4.12765979767,69.0,431.8297,12.04252,5.653848,57.172,435.1831,60.71373,5.1733,4.440898,20.36403,foodrecsys,,,,,,,"['egg white', 'water', 'bread crumbs', 'dried oregano', 'dried basil', 'freshly grated parmesan cheese', 'cheese ravioli', 'cooking spray']","['egg white', 'water', 'bread crumbs', 'dried oregano', 'dried basil', 'freshly grated parmesan cheese', 'cheese ravioli', 'cooking spray']","['egg white', 'water', 'bread crumb', 'oregano', 'basil', 'freshly parmesan cheese', 'cheese ravioli', 'cooking spray']","['egg white', 'water', 'bread crumb', 'oregano', 'basil', 'freshly parmesan cheese', 'cheese ravioli', 'cooking spray']","['egg white', 'water', 'bread crumb', 'oregano', 'basil', 'freshly parmesan cheese', 'cheese ravioli', 'cooking spray']","['egg white', 'water', 'bread crumb', 'oregano', 'basil', 'freshly parmesan cheese', 'cheese ravioli', 'cooking spray']",108.38268,50.884631999999996,242.85492,81.45612,11.783495206559436,25.09847747850599,False,True,True,2,True,1806.7754648,14,10,4,False
239549,Late Night Pasta,,https://images.media-allrecipes.com/userphotos/720x405/1495974.jpg,4.0,1.0,735.2257,35.15574,11.21124,48.2,1077.361,77.24453,4.046386,4.152306,29.3285,foodrecsys,,,,,,,"['uncooked spaghettini', 'olive oil', 'pancetta cubed', 'diced onion', 'thinly sliced garlic', 'cherry tomatoes cut in half', 'grated parmesan cheese', 'ground black pepper to taste', 'red pepper flakes to taste']","['uncooked spaghettini', 'olive oil', 'pancetta cubed', 'diced onion', 'thinly sliced garlic', 'cherry tomatoes cut in half', 'grated parmesan cheese', 'ground black pepper to taste', 'red pepper flakes to taste']","['spaghettini', 'olive oil', 'pancetta', 'onion', 'garlic', 'cherry tomatoes cut in half', 'parmesan cheese', 'black pepper to taste', 'red pepper flakes to taste']","['spaghettini', 'olive oil', 'pancetta', 'onion', 'garlic', 'cherry tomatoes cut in half', 'parmesan cheese', 'black pepper to taste', 'red pepper flakes to taste']","['spaghettini', 'olive oil', 'pancetta', 'onion', 'garlic', 'cherry tomatoes cut in half', 'parmesan cheese', 'black pepper to taste', 'red pepper flakes to taste']","['spaghettini', 'olive oil', 'pancetta', 'onion', 'garlic', 'cherry tomatoes cut in half', 'parmesan cheese', 'black pepper to taste', 'red pepper flakes to taste']",316.40166,100.90116,308.97812,117.314,13.723834735374457,43.034630046256545,False,False,False,0,False,3076.1843288,29,9,20,False
161440,Greek Orzo with Feta,,https://images.media-allrecipes.com/userphotos/250x250/147660.jpg,4.30508470535,39.0,381.4414,20.81102,7.448924,33.67545,617.5828,38.37528,3.021308,6.568783,11.98218,foodrecsys,,,,,,,"['olive oil', 'fresh lemon juice', 'pitted kalamata olives chopped', 'ripe tomatoes seeded and diced', 'red bell pepper', 'red onion', 'garlic', 'finely chopped fresh oregano', 'crumbled feta cheese', 'dried orzo pasta', 'chopped fresh parsley']","['olive oil', 'fresh lemon juice', 'pitted kalamata olives chopped', 'ripe tomatoes seeded and diced', 'red bell pepper', 'red onion', 'garlic', 'finely chopped fresh oregano', 'crumbled feta cheese', 'dried orzo pasta', 'chopped fresh parsley']","['olive oil', 'lemon juice', 'pitted kalamata olive', 'tomatoes seeded and', 'red bell pepper', 'onion', 'garlic', 'oregano', 'crumbled feta cheese', 'orzo pasta', 'parsley']","['olive oil', 'lemon juice', 'black olive', 'tomatoes seeded and', 'red bell pepper', 'onion', 'garlic', 'oregano', 'crumbled feta cheese', 'orzo pasta', 'parsley']","['olive oil', 'lemon juice', 'black olive', 'tomatoes seeded and', 'red bell pepper', 'onion', 'garlic', 'oregano', 'crumbled feta cheese', 'orzo pasta', 'parsley']","['olive oil', 'lemon juice', 'black olive', 'tomatoes seeded and', 'red bell pepper', 'onion', 'garlic', 'oregano', 'crumbled feta cheese', 'orzo pasta', 'parsley']",187.29917999999998,67.040316,153.50112,47.92872,17.575521692191778,49.10300245332572,False,False,True,1,False,1595.9508176,18,8,10,False
231533,Easy Macaroni Tuna Casserole,,https://images.media-allrecipes.com/userphotos/720x405/2100878.jpg,4.30882358551,54.0,437.719,26.85054,15.48757,73.9162,881.5912,31.39383,0.9449583,5.946496,18.1439,foodrecsys,,,,,,,"['macaroni and cheese', 'butter', 'milk', 'cream of mushroom soup', 'tuna', 'milk', 'shredded cheddar cheese', 'minced fresh parsley', 'bread crumbs', 'butter', 'dried dill weed']","['macaroni and cheese', 'butter', 'milk', 'cream of mushroom soup', 'tuna', 'milk', 'shredded cheddar cheese', 'minced fresh parsley', 'bread crumbs', 'butter', 'dried dill weed']","['macaroni and cheese', 'butter', 'milk', 'cream of mushroom soup', 'tuna', 'cheddar cheese', 'parsley', 'bread crumb', 'dill weed']","['macaroni and cheese', 'butter', 'milk', 'condensed cream of mushroom soup', 'tuna', 'cheddar cheese', 'parsley', 'bread crumb', 'dill weed']","['macaroni and cheese', 'butter', 'milk', 'condensed cream of mushroom soup', 'tuna', 'cheddar cheese', 'parsley', 'bread crumb', 'dill weed']","['macaroni and cheese', 'butter', 'milk', 'condensed cream of mushroom soup', 'tuna', 'cheddar cheese', 'parsley', 'bread crumb', 'dill weed']",241.65485999999999,139.38813,125.57532,72.5756,31.84420370146144,55.2077611435647,False,False,False,0,False,1831.416296,25,6,19,False
235591,Mini Macaroni and Cheese Cups,,https://images.media-allrecipes.com/userphotos/250x250/1075299.jpg,4.19999980927,8.0,362.161,14.56875,8.085809,36.03221,771.1959,41.48786,2.221634,3.40853,14.20798,foodrecsys,,,,,,,"['vegetable cooking spray', 'plain dry bread crumbs', 'butter', ""campbell's® condensed cheddar cheese soup"", 'milk', 'ground black pepper', 'rotini', 'shredded cheddar cheese']","['vegetable cooking spray', 'plain dry bread crumbs', 'butter', ""campbell's® condensed cheddar cheese soup"", 'milk', 'ground black pepper', 'rotini', 'shredded cheddar cheese']","['vegetable cooking spray', 'plain dry bread crumb', 'butter', 'campbell s condensed cheddar cheese soup', 'milk', 'black pepper', 'rotini', 'cheddar cheese']","['vegetable cooking spray', 'plain dry bread crumb', 'butter', 'campbell s condensed cheddar cheese soup', 'milk', 'black pepper', 'rotini', 'cheddar cheese']","['vegetable cooking spray', 'plain dry bread crumb', 'butter', 'campbell s condensed cheddar cheese soup', 'milk', 'black pepper', 'rotini', 'cheddar cheese']","['vegetable cooking spray', 'plain dry bread crumb', 'butter', 'other_target_ingredient', 'milk', 'black pepper', 'cheddar cheese']",131.11875,72.77228099999999,165.95144,56.83192,20.093903264017936,36.20454714891996,False,False,False,0,False,1515.281624,20,7,13,False
229628,Couscous Salad with Tomato and Basil,,https://images.media-allrecipes.com/userphotos/720x405/4077614.jpg,4.72727251053,14.0,201.309,6.155602,1.61495,5.5625,383.4803,28.90694,2.313562,2.695693,7.367255,foodrecsys,,,,,,,"['extra-virgin olive oil', 'garlic', 'fat-free reduced-sodium chicken broth', 'couscous', 'chopped tomato', 'thinly sliced fresh basil', 'balsamic vinegar', 'salt', 'ground black pepper', 'extra-virgin olive oil', 'crumbled feta cheese']","['extra-virgin olive oil', 'garlic', 'fat-free reduced-sodium chicken broth', 'couscous', 'chopped tomato', 'thinly sliced fresh basil', 'balsamic vinegar', 'salt', 'ground black pepper', 'extra-virgin olive oil', 'crumbled feta cheese']","['olive oil', 'garlic', 'fat free reduced sodium chicken broth', 'couscou', 'tomato', 'basil', 'balsamic vinegar', 'salt', 'black pepper', 'crumbled feta cheese']","['olive oil', 'garlic', 'fat free reduced sodium chicken broth', 'couscou', 'tomato', 'basil', 'balsamic vinegar', 'salt', 'black pepper', 'crumbled feta cheese']","['olive oil', 'garlic', 'fat free reduced sodium chicken broth', 'couscou', 'tomato', 'basil', 'balsamic vinegar', 'salt', 'black pepper', 'crumbled feta cheese']","['olive oil', 'garlic', 'fat free reduced sodium chicken broth', 'couscou', 'tomato', 'basil', 'balsamic vinegar', 'salt', 'black pepper', 'crumbled feta cheese']",55.400418,14.534550000000001,115.62776,29.46902,7.220019969300926,27.5200900108788,True,True,True,3,True,842.2768560000001,7,6,1,True
11721,Tuna Macaroni Salad,,https://images.media-allrecipes.com/userphotos/250x250/928580.jpg,4.50277757645,279.0,572.0668,37.8441,7.652457,28.66037,847.1205,44.93052,2.245672,3.960597,13.53472,foodrecsys,,,,,,,"['macaroni', 'italian-style salad dressing', 'sour cream', 'mayonnaise', 'onion', 'celery', 'garlic powder', 'salt', 'ground black pepper', 'tuna']","['macaroni', 'italian-style salad dressing', 'sour cream', 'mayonnaise', 'onion', 'celery', 'garlic powder', 'salt', 'ground black pepper', 'tuna']","['elbow macaroni', 'italian style salad dressing', 'sour cream', 'mayonnaise', 'onion', 'celery', 'garlic powder', 'salt', 'black pepper', 'tuna']","['elbow macaroni', 'dressing', 'sour cream', 'mayonnaise', 'onion', 'celery', 'garlic powder', 'salt', 'black pepper', 'tuna']","['elbow macaroni', 'dressing', 'sour cream', 'mayonnaise', 'onion', 'celery', 'garlic powder', 'salt', 'black pepper', 'tuna']","['elbow macaroni', 'dressing', 'sour cream', 'mayonnaise', 'onion', 'celery', 'garlic powder', 'salt', 'black pepper', 'tuna']",340.5969,68.872113,179.72208,54.13888,12.039173222427872,59.53795955297528,False,False,False,0,False,2393.5274912,23,7,16,False
11937,Baked Macaroni and Cheese I,,https://images.media-allrecipes.com/userphotos/250x250/589067.jpg,4.1755194664,327.0,569.5338,31.61074,19.18055,95.17,580.3129,43.93334,2.031385,7.368437,28.20584,foodrecsys,,,,,,,"['bacon', 'penne pasta', 'onion', 'garlic', 'shredded cheddar cheese', 'butter', 'all-purpose flour', 'milk']","['bacon', 'penne pasta', 'onion', 'garlic', 'shredded cheddar cheese', 'butter', 'all-purpose flour', 'milk']","['bacon', 'penne pasta', 'onion', 'garlic', 'cheddar cheese', 'butter', 'all purpose flour', 'milk']","['bacon', 'penne pasta', 'onion', 'garlic', 'cheddar cheese', 'butter', 'all purpose flour', 'milk']","['bacon', 'penne pasta', 'onion', 'garlic', 'cheddar cheese', 'butter', 'all purpose flour', 'milk']","['bacon', 'penne pasta', 'onion', 'garlic', 'cheddar cheese', 'butter', 'all purpose flour', 'milk']",284.49666,172.62495,175.73336,112.82336,30.309869229885916,49.95255066512295,False,False,True,1,False,2382.9294192,24,7,17,False
11818,Tangy Catalina Pasta Salad,,https://images.media-allrecipes.com/userphotos/720x405/609443.jpg,4.0,18.0,331.3617,8.307426,1.277337,43.01677,229.7517,46.68604,2.31703,4.867636,16.48369,foodrecsys,,,,,,,"['elbow macaroni', 'tuna', 'small shrimp', 'chopped onion', 'green bell pepper', 'chopped celery', 'garlic salt', 'catalina salad dressing', 'sweet pickle relish', 'mayonnaise']","['elbow macaroni', 'tuna', 'small shrimp', 'chopped onion', 'green bell pepper', 'chopped celery', 'garlic salt', 'catalina salad dressing', 'sweet pickle relish', 'mayonnaise']","['elbow macaroni', 'tuna', 'shrimp', 'onion', 'green bell pepper', 'celery', 'garlic salt', 'catalina salad dressing', 'sweet pickle relish', 'mayonnaise']","['elbow macaroni', 'tuna', 'shrimp', 'onion', 'green bell pepper', 'celery', 'salt', 'catalina salad dressing', 'sweet pickle relish', 'mayonnaise']","['elbow macaroni', 'tuna', 'shrimp', 'onion', 'green bell pepper', 'celery', 'salt', 'catalina salad dressing', 'sweet pickle relish', 'mayonnaise']","['elbow macaroni', 'tuna', 'shrimp', 'onion', 'green bell pepper', 'celery', 'salt', 'catalina salad dressing', 'sweet pickle relish', 'mayonnaise']",74.76683399999999,11.496032999999999,186.74416,65.93476,3.4693306438251614,22.56351111187563,True,True,True,3,True,1386.4173528,8,7,1,True
254837,Barilla® Tomato Basil Mac & Cheese,,https://images.media-allrecipes.com/userphotos/720x405/3976628.jpg,5.0,3.0,337.0567,9.182751,4.900456,29.82336,399.5617,50.22865,3.28435,1.538059,14.85969,foodrecsys,,,,,,,"['box barilla® elbows', 'reduced sodium chicken', 'peeled and shredded sweet potato', 'barilla® tomato & basil sauce', 'salt', 'shredded fontina cheese', 'low-fat milk plus more as needed', 'chopped fresh basil']","['box barilla® elbows', 'reduced sodium chicken', 'peeled and shredded sweet potato', 'barilla® tomato & basil sauce', 'salt', 'shredded fontina cheese', 'low-fat milk plus more as needed', 'chopped fresh basil']","['box barilla elbow', 'reduced sodium chicken', 'and sweet potato', 'barilla tomato basil sauce', 'salt', 'fontina cheese', 'low fat milk plus more as needed', 'basil']","['box barilla elbow', 'reduced sodium chicken', 'and sweet potato', 'barilla tomato basil sauce', 'salt', 'fontina cheese', 'low fat milk plus more as needed', 'basil']","['box barilla elbow', 'reduced sodium chicken', 'and sweet potato', 'barilla tomato basil sauce', 'salt', 'fontina cheese', 'low fat milk plus more as needed', 'basil']","['other_target_ingredient', 'and sweet potato', 'salt', 'fontina cheese', 'basil']",82.644759,44.104104,200.9146,59.43876,13.085069663353377,24.519541964304523,False,True,True,2,True,1410.2452328,12,8,4,False
235140,Angel Hair Pasta and Scallops with Margherita® Prosciutto,,https://images.media-allrecipes.com/userphotos/250x250/1059511.jpg,4.625,12.0,894.704,40.74209,17.68532,176.12,1831.281,59.15268,8.939754,2.865298,63.83141,foodrecsys,,,,,,,"['angel hair pasta', 'fresh scallops', 'olive oil', 'sliced margherita® prosciutto', 'garlic cloves', 'sliced grape tomatoes', 'sliced crimini mushrooms', 'fresh baby spinach', 'fluid ounces dry white wine', 'fresh lemon juice', 'salt and pepper to taste', 'cold unsalted butter', 'fresh basil']","['angel hair pasta', 'fresh scallops', 'olive oil', 'sliced margherita® prosciutto', 'garlic cloves', 'sliced grape tomatoes', 'sliced crimini mushrooms', 'fresh baby spinach', 'fluid ounces dry white wine', 'fresh lemon juice', 'salt and pepper to taste', 'cold unsalted butter', 'fresh basil']","['angel hair pasta', 'scallop', 'olive oil', 'margherita prosciutto', 'garlic', 'grape tomato', 'crimini mushroom', 'spinach', 'fluid ounces dry white wine', 'lemon juice', 'salt and pepper to taste', 'cold unsalted butter', 'basil']","['angel hair pasta', 'scallop', 'olive oil', 'margherita prosciutto', 'garlic', 'grape tomato', 'mushroom', 'spinach', 'fluid ounces dry white wine', 'lemon juice', 'salt and pepper to taste', 'cold unsalted butter', 'basil']","['angel hair pasta', 'scallop', 'olive oil', 'margherita prosciutto', 'garlic', 'grape tomato', 'mushroom', 'spinach', 'fluid ounces dry white wine', 'lemon juice', 'salt and pepper to taste', 'cold unsalted butter', 'basil']","['angel hair pasta', 'scallop', 'olive oil', 'other_target_ingredient', 'garlic', 'grape tomato', 'mushroom', 'spinach', 'lemon juice', 'salt and pepper to taste', 'cold unsalted butter', 'basil']",366.67881,159.16788,236.61072,255.32564,17.790004291922244,40.983253679429176,False,False,False,0,False,3743.441536,30,10,20,False
23970,Scrumptious Seafood Linguine,,https://images.media-allrecipes.com/userphotos/250x250/238964.jpg,4.44303798676,64.0,582.2596,28.71572,16.7438,230.0471,698.9667,54.2365,3.556825,2.544204,26.51698,foodrecsys,,,,,,,"['fresh linguine pasta', 'butter', 'garlic', 'heavy cream', 'imitation crabmeat', 'cooked salad shrimp', 'freshly grated parmesan cheese', 'salt and pepper to taste', 'chopped fresh parsley']","['fresh linguine pasta', 'butter', 'garlic', 'heavy cream', 'imitation crabmeat', 'cooked salad shrimp', 'freshly grated parmesan cheese', 'salt and pepper to taste', 'chopped fresh parsley']","['linguine pasta', 'butter', 'garlic', 'heavy cream', 'imitation crabmeat', 'salad shrimp', 'freshly parmesan cheese', 'salt and pepper to taste', 'parsley']","['linguine pasta', 'butter', 'garlic', 'heavy cream', 'crabmeat', 'salad shrimp', 'freshly parmesan cheese', 'salt and pepper to taste', 'parsley']","['linguine pasta', 'butter', 'garlic', 'heavy cream', 'crabmeat', 'salad shrimp', 'freshly parmesan cheese', 'salt and pepper to taste', 'parsley']","['linguine pasta', 'butter', 'garlic', 'heavy cream', 'crabmeat', 'salad shrimp', 'freshly parmesan cheese', 'salt and pepper to taste', 'parsley']",258.44148,150.6942,216.946,106.06792,25.880930086854733,44.38595430629225,False,False,False,0,False,2436.1741664,24,8,16,False
